question,doc_id,unit_id,publish_date,effective_date,answer,id,domain,created_at,doc_type,source,region,role,status
绿色数据中心对绿电使用比例有什么要求？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第17条_4,2023-06-15,2023-07-01,17.积极推进数字新基建。支持大型金融机构梯次布局，加快建设适应业务线上化、海量数据存储、分布式计算的多层级、多地多活数据中心。前瞻布局智能算力网络设施，优先部署在“东数西算”工程国家枢纽节点。推进绿色数据中心建设，持续提高绿电使用比例。推动基础设施云化管理，充分运用新一代移动通信技术、物联网建立安全外部连接。构建适应分布式架构、数字化转型的新一代运维体系，健全基础设施安全应用管理机制。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_21_3,policy,2025-12-31T15:08:48.374859,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
金融机构基础设施云化管理要用哪些技术？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第17条_5,2023-06-15,2023-07-01,17.积极推进数字新基建。支持大型金融机构梯次布局，加快建设适应业务线上化、海量数据存储、分布式计算的多层级、多地多活数据中心。前瞻布局智能算力网络设施，优先部署在“东数西算”工程国家枢纽节点。推进绿色数据中心建设，持续提高绿电使用比例。推动基础设施云化管理，充分运用新一代移动通信技术、物联网建立安全外部连接。构建适应分布式架构、数字化转型的新一代运维体系，健全基础设施安全应用管理机制。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_21_4,policy,2025-12-31T15:08:48.374859,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
新一代移动通信和物联网怎么用于外部连接？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第17条_6,2023-06-15,2023-07-01,17.积极推进数字新基建。支持大型金融机构梯次布局，加快建设适应业务线上化、海量数据存储、分布式计算的多层级、多地多活数据中心。前瞻布局智能算力网络设施，优先部署在“东数西算”工程国家枢纽节点。推进绿色数据中心建设，持续提高绿电使用比例。推动基础设施云化管理，充分运用新一代移动通信技术、物联网建立安全外部连接。构建适应分布式架构、数字化转型的新一代运维体系，健全基础设施安全应用管理机制。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_21_5,policy,2025-12-31T15:08:48.374859,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
分布式架构下新一代运维体系要怎么建？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第17条_7,2023-06-15,2023-07-01,17.积极推进数字新基建。支持大型金融机构梯次布局，加快建设适应业务线上化、海量数据存储、分布式计算的多层级、多地多活数据中心。前瞻布局智能算力网络设施，优先部署在“东数西算”工程国家枢纽节点。推进绿色数据中心建设，持续提高绿电使用比例。推动基础设施云化管理，充分运用新一代移动通信技术、物联网建立安全外部连接。构建适应分布式架构、数字化转型的新一代运维体系，健全基础设施安全应用管理机制。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_21_6,policy,2025-12-31T15:08:48.374859,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数字新基建如何健全安全应用管理机制？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第17条_8,2023-06-15,2023-07-01,17.积极推进数字新基建。支持大型金融机构梯次布局，加快建设适应业务线上化、海量数据存储、分布式计算的多层级、多地多活数据中心。前瞻布局智能算力网络设施，优先部署在“东数西算”工程国家枢纽节点。推进绿色数据中心建设，持续提高绿电使用比例。推动基础设施云化管理，充分运用新一代移动通信技术、物联网建立安全外部连接。构建适应分布式架构、数字化转型的新一代运维体系，健全基础设施安全应用管理机制。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_21_7,policy,2025-12-31T15:08:48.375866,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
大型金融机构能向中小机构输出哪些科技服务？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第18条,,,"18. 加强同业科技输出。鼓励科技领先的大型金融机构及其科技子公司按照市场化、法治化原则,精准对接需求,向中小金融机构输出技术产品和服务,助力中小金融机构数字化转型。支持有条件的金融机构向中小金融机构提供数据中心算力支持,鼓励金融同业共建共享数字基础设施。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_22_0,policy,2025-12-31T15:08:54.899517,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
中小金融机构数字化转型可以找谁对接技术支持？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第18条,,,"18. 加强同业科技输出。鼓励科技领先的大型金融机构及其科技子公司按照市场化、法治化原则,精准对接需求,向中小金融机构输出技术产品和服务,助力中小金融机构数字化转型。支持有条件的金融机构向中小金融机构提供数据中心算力支持,鼓励金融同业共建共享数字基础设施。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_22_1,policy,2025-12-31T15:08:54.899517,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
金融机构之间能共享哪些数字基础设施？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第18条,,,"18. 加强同业科技输出。鼓励科技领先的大型金融机构及其科技子公司按照市场化、法治化原则,精准对接需求,向中小金融机构输出技术产品和服务,助力中小金融机构数字化转型。支持有条件的金融机构向中小金融机构提供数据中心算力支持,鼓励金融同业共建共享数字基础设施。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_22_2,policy,2025-12-31T15:08:54.899517,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
有条件的金融机构能给中小机构提供算力支持吗？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第18条,,,"18. 加强同业科技输出。鼓励科技领先的大型金融机构及其科技子公司按照市场化、法治化原则,精准对接需求,向中小金融机构输出技术产品和服务,助力中小金融机构数字化转型。支持有条件的金融机构向中小金融机构提供数据中心算力支持,鼓励金融同业共建共享数字基础设施。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_22_3,policy,2025-12-31T15:08:54.899517,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
金融同业共建数字基础设施有政策支持吗？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第18条,,,"18. 加强同业科技输出。鼓励科技领先的大型金融机构及其科技子公司按照市场化、法治化原则,精准对接需求,向中小金融机构输出技术产品和服务,助力中小金融机构数字化转型。支持有条件的金融机构向中小金融机构提供数据中心算力支持,鼓励金融同业共建共享数字基础设施。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_22_4,policy,2025-12-31T15:08:54.899517,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数据治理责任主体怎么明确？有啥激励约束机制？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第19条,2023-11-15,2024-01-01,"19.夯实数据治理能力基础。强化企业级数据治理体系建设,完善数据治理制度,明确责任主体,建立有效的激励约束机制,提升大数据和人工智能应用场景下的数据治理能力。建立健全企业级数据资产管理体系,提升数据资源管理能力。加强数据标准建设和数据质量源头管控,推动监管数据与经营管理数据同源治理,提升数据治理智能化水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_23_0,policy,2025-12-31T15:09:05.854071,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
企业级数据治理体系要怎么建设？包含哪些内容？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第19条,2023-11-15,2024-01-01,"19.夯实数据治理能力基础。强化企业级数据治理体系建设,完善数据治理制度,明确责任主体,建立有效的激励约束机制,提升大数据和人工智能应用场景下的数据治理能力。建立健全企业级数据资产管理体系,提升数据资源管理能力。加强数据标准建设和数据质量源头管控,推动监管数据与经营管理数据同源治理,提升数据治理智能化水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_23_1,policy,2025-12-31T15:09:05.854071,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
大数据和AI场景下数据治理能力怎么提升？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第19条,2023-11-15,2024-01-01,"19.夯实数据治理能力基础。强化企业级数据治理体系建设,完善数据治理制度,明确责任主体,建立有效的激励约束机制,提升大数据和人工智能应用场景下的数据治理能力。建立健全企业级数据资产管理体系,提升数据资源管理能力。加强数据标准建设和数据质量源头管控,推动监管数据与经营管理数据同源治理,提升数据治理智能化水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_23_2,policy,2025-12-31T15:09:05.854071,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
企业级数据资产管理体系建设包括哪些要点？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第19条,2023-11-15,2024-01-01,"19.夯实数据治理能力基础。强化企业级数据治理体系建设,完善数据治理制度,明确责任主体,建立有效的激励约束机制,提升大数据和人工智能应用场景下的数据治理能力。建立健全企业级数据资产管理体系,提升数据资源管理能力。加强数据标准建设和数据质量源头管控,推动监管数据与经营管理数据同源治理,提升数据治理智能化水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_23_3,policy,2025-12-31T15:09:05.854071,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数据标准建设和数据质量源头管控怎么做？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第19条,2023-11-15,2024-01-01,"19.夯实数据治理能力基础。强化企业级数据治理体系建设,完善数据治理制度,明确责任主体,建立有效的激励约束机制,提升大数据和人工智能应用场景下的数据治理能力。建立健全企业级数据资产管理体系,提升数据资源管理能力。加强数据标准建设和数据质量源头管控,推动监管数据与经营管理数据同源治理,提升数据治理智能化水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_23_4,policy,2025-12-31T15:09:05.854071,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
监管数据和经营数据如何实现同源治理？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第19条,2023-11-15,2024-01-01,"19.夯实数据治理能力基础。强化企业级数据治理体系建设,完善数据治理制度,明确责任主体,建立有效的激励约束机制,提升大数据和人工智能应用场景下的数据治理能力。建立健全企业级数据资产管理体系,提升数据资源管理能力。加强数据标准建设和数据质量源头管控,推动监管数据与经营管理数据同源治理,提升数据治理智能化水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_23_5,policy,2025-12-31T15:09:05.854071,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
怎么提升数据治理的智能化水平？有哪些要求？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第19条,2023-11-15,2024-01-01,"19.夯实数据治理能力基础。强化企业级数据治理体系建设,完善数据治理制度,明确责任主体,建立有效的激励约束机制,提升大数据和人工智能应用场景下的数据治理能力。建立健全企业级数据资产管理体系,提升数据资源管理能力。加强数据标准建设和数据质量源头管控,推动监管数据与经营管理数据同源治理,提升数据治理智能化水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_23_6,policy,2025-12-31T15:09:05.854071,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
现在银行怎么提升员工用数水平？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第20条,2023-10-01,,"20.推动金融数据高水平应用。提高数据集成、管理和应用能力,深化数据在营销、运营、风控、决策等领域的规模化应用。鼓励建设企业级数据中台,统筹开展数据服务能力建设,提高数据产品研发运营能力。降低数据应用技术门槛,全面提高员工用数水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_24_0,policy,2025-12-31T15:09:13.118443,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
金融数据在风控领域怎么规模化应用？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第20条,2023-10-01,,"20.推动金融数据高水平应用。提高数据集成、管理和应用能力,深化数据在营销、运营、风控、决策等领域的规模化应用。鼓励建设企业级数据中台,统筹开展数据服务能力建设,提高数据产品研发运营能力。降低数据应用技术门槛,全面提高员工用数水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_24_1,policy,2025-12-31T15:09:13.118443,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
企业级数据中台建设有什么政策支持？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第20条,2023-10-01,,"20.推动金融数据高水平应用。提高数据集成、管理和应用能力,深化数据在营销、运营、风控、决策等领域的规模化应用。鼓励建设企业级数据中台,统筹开展数据服务能力建设,提高数据产品研发运营能力。降低数据应用技术门槛,全面提高员工用数水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_24_2,policy,2025-12-31T15:09:13.118443,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
怎么降低数据应用的技术门槛？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第20条,2023-10-01,,"20.推动金融数据高水平应用。提高数据集成、管理和应用能力,深化数据在营销、运营、风控、决策等领域的规模化应用。鼓励建设企业级数据中台,统筹开展数据服务能力建设,提高数据产品研发运营能力。降低数据应用技术门槛,全面提高员工用数水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_24_3,policy,2025-12-31T15:09:13.118443,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数据产品研发运营能力要怎么提高？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第20条,2023-10-01,,"20.推动金融数据高水平应用。提高数据集成、管理和应用能力,深化数据在营销、运营、风控、决策等领域的规模化应用。鼓励建设企业级数据中台,统筹开展数据服务能力建设,提高数据产品研发运营能力。降低数据应用技术门槛,全面提高员工用数水平。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_24_4,policy,2025-12-31T15:09:13.118443,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数据要素×行动对金融风控有什么支持作用？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第21条,2024-03-15,2024-04-01,21.构建安全可信的数据生态。积极参与国家“数据要素×”行动，融合利用各类跨行业数据，充分发挥数据要素放大、叠加、倍增作用，赋能金融服务创新与效率提升。在依法合规前提下，合理运用数据共享技术，稳妥推进数据要素有序共享、流通和开发利用，提高金融体系抗风险能力。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_25_0,policy,2025-12-31T15:09:21.915917,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
跨行业数据融合在信贷业务中怎么合规使用？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第21条,2024-03-15,2024-04-01,21.构建安全可信的数据生态。积极参与国家“数据要素×”行动，融合利用各类跨行业数据，充分发挥数据要素放大、叠加、倍增作用，赋能金融服务创新与效率提升。在依法合规前提下，合理运用数据共享技术，稳妥推进数据要素有序共享、流通和开发利用，提高金融体系抗风险能力。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_25_1,policy,2025-12-31T15:09:21.915917,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数据共享技术在贷款审批中如何稳妥应用？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第21条,2024-03-15,2024-04-01,21.构建安全可信的数据生态。积极参与国家“数据要素×”行动，融合利用各类跨行业数据，充分发挥数据要素放大、叠加、倍增作用，赋能金融服务创新与效率提升。在依法合规前提下，合理运用数据共享技术，稳妥推进数据要素有序共享、流通和开发利用，提高金融体系抗风险能力。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_25_2,policy,2025-12-31T15:09:21.915917,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
金融数据有序流通需要满足哪些合规前提？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第21条,2024-03-15,2024-04-01,21.构建安全可信的数据生态。积极参与国家“数据要素×”行动，融合利用各类跨行业数据，充分发挥数据要素放大、叠加、倍增作用，赋能金融服务创新与效率提升。在依法合规前提下，合理运用数据共享技术，稳妥推进数据要素有序共享、流通和开发利用，提高金融体系抗风险能力。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_25_3,policy,2025-12-31T15:09:21.915917,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数据要素如何提升银行抗风险能力？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第21条,2024-03-15,2024-04-01,21.构建安全可信的数据生态。积极参与国家“数据要素×”行动，融合利用各类跨行业数据，充分发挥数据要素放大、叠加、倍增作用，赋能金融服务创新与效率提升。在依法合规前提下，合理运用数据共享技术，稳妥推进数据要素有序共享、流通和开发利用，提高金融体系抗风险能力。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_25_4,policy,2025-12-31T15:09:21.915917,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数字化转型中如何管理战略风险？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第22条_1,2023-09-01,2023-10-01,"22.强化数字化形势下的风险管理。加强数字化转型中的战略风险管理,确保数字化转型战略和实施进程与自身发展战略、技术实力、风险控制能力相匹配。加强创新业务的合规性管理,持续完善数字金融新产品、新业务和新模式的合规审查机制,在数字技术投产应用前开展风险评估,并制定相应风险管理策略。加强数字化环境中的流动性风险、操作风险及外包风险管理。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_26_0,policy,2025-12-31T15:09:30.182860,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数字金融新产品上线前要做哪些风险评估？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第22条_2,2023-09-01,2023-10-01,"22.强化数字化形势下的风险管理。加强数字化转型中的战略风险管理,确保数字化转型战略和实施进程与自身发展战略、技术实力、风险控制能力相匹配。加强创新业务的合规性管理,持续完善数字金融新产品、新业务和新模式的合规审查机制,在数字技术投产应用前开展风险评估,并制定相应风险管理策略。加强数字化环境中的流动性风险、操作风险及外包风险管理。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_26_1,policy,2025-12-31T15:09:30.182860,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
创新业务在数字化环境下怎么加强合规管理？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第22条_2,2023-09-01,2023-10-01,"22.强化数字化形势下的风险管理。加强数字化转型中的战略风险管理,确保数字化转型战略和实施进程与自身发展战略、技术实力、风险控制能力相匹配。加强创新业务的合规性管理,持续完善数字金融新产品、新业务和新模式的合规审查机制,在数字技术投产应用前开展风险评估,并制定相应风险管理策略。加强数字化环境中的流动性风险、操作风险及外包风险管理。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_26_2,policy,2025-12-31T15:09:30.182860,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数字化转型中要关注哪些主要风险类型？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第22条_3,2023-09-01,2023-10-01,"22.强化数字化形势下的风险管理。加强数字化转型中的战略风险管理,确保数字化转型战略和实施进程与自身发展战略、技术实力、风险控制能力相匹配。加强创新业务的合规性管理,持续完善数字金融新产品、新业务和新模式的合规审查机制,在数字技术投产应用前开展风险评估,并制定相应风险管理策略。加强数字化环境中的流动性风险、操作风险及外包风险管理。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_26_3,policy,2025-12-31T15:09:30.182860,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数字技术应用前需要做哪些风险管理？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第22条_2,2023-09-01,2023-10-01,"22.强化数字化形势下的风险管理。加强数字化转型中的战略风险管理,确保数字化转型战略和实施进程与自身发展战略、技术实力、风险控制能力相匹配。加强创新业务的合规性管理,持续完善数字金融新产品、新业务和新模式的合规审查机制,在数字技术投产应用前开展风险评估,并制定相应风险管理策略。加强数字化环境中的流动性风险、操作风险及外包风险管理。",policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_26_4,policy,2025-12-31T15:09:30.182860,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
智能风控体系主要用哪些技术手段？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第23条,2023-06-15,2023-07-01,23. 着力建设智能风控体系。打造企业级数字化风险管理平台，丰富内外部风险信息数据源，利用机器学习、图数据等技术提升风险监测、分析和预警能力。将数字风控工具嵌入授信审批、贷后管理、反欺诈等流程，提升金融机构整体风险识别防控能力。定期迭代风险管理策略和量化模型，建立风控工具共享复用机制。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_27_0,policy,2025-12-31T15:09:38.906589,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
数字风控工具要嵌入哪些业务流程？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第23条,2023-06-15,2023-07-01,23. 着力建设智能风控体系。打造企业级数字化风险管理平台，丰富内外部风险信息数据源，利用机器学习、图数据等技术提升风险监测、分析和预警能力。将数字风控工具嵌入授信审批、贷后管理、反欺诈等流程，提升金融机构整体风险识别防控能力。定期迭代风险管理策略和量化模型，建立风控工具共享复用机制。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_27_1,policy,2025-12-31T15:09:38.906589,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
企业级风险管理平台要整合哪些数据源？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第23条,2023-06-15,2023-07-01,23. 着力建设智能风控体系。打造企业级数字化风险管理平台，丰富内外部风险信息数据源，利用机器学习、图数据等技术提升风险监测、分析和预警能力。将数字风控工具嵌入授信审批、贷后管理、反欺诈等流程，提升金融机构整体风险识别防控能力。定期迭代风险管理策略和量化模型，建立风控工具共享复用机制。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_27_2,policy,2025-12-31T15:09:38.906589,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
如何提升风险监测和预警能力？,国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488,第23条,2023-06-15,2023-07-01,23. 着力建设智能风控体系。打造企业级数字化风险管理平台，丰富内外部风险信息数据源，利用机器学习、图数据等技术提升风险监测、分析和预警能力。将数字风控工具嵌入授信审批、贷后管理、反欺诈等流程，提升金融机构整体风险识别防控能力。定期迭代风险管理策略和量化模型，建立风控工具共享复用机制。,policy_MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488_27_3,policy,2025-12-31T15:09:38.906589,监管政策,MinerU_markdown_国家金融监督管理总局办公厅关于印发《银行业保险业数字金融_20251230002117_2005675501435711488.md,全国,客户经理,生效
